id,adres_id,nazwa,imie,nazwisko,nip
12247,12247,Emil Bobowski z o.o.,Emil,Bobowski,1023137254
12248,12248,,Chrystian,Brochwicz-Lewiński,
12249,12249,Leonard Capałła z o.o.,Leonard,Capałła,5334984487
12250,12250,,Chrystian,Matzner,
12251,12251,,Gwidon,Schreyer,
12252,12252,Tadeusz Calewski z o.o.,Tadeusz,Calewski,9219934370
12253,12253,,Walery,Krajewski,
12254,12254,,Plato,Styrczula,
12255,12255,Romuald Ruśkiewicz z o.o.,Romuald,Ruśkiewicz,1223863588
12256,12256,,Medard,Baszniak,
12257,12257,,Wiesław,Seredyński,
12258,12258,,Filip,Nalepa,
12259,12259,,Marian,Zbyszewski,
12260,12260,Leszek Poznański z o.o.,Leszek,Poznański,6591358367
12261,12261,,Rafał,Nakoniecznikoff-Klukowski,
12262,12262,Walerian Biernacki z o.o.,Walerian,Biernacki,1897359475
12263,12263,,Bazyli,Sztark,
12264,12264,,Piotr,Tkaczow,
12265,12265,,Ryszard,Adamiecki,
12266,12266,,Gerard,Gumowski,
12267,12267,,Walerian,Oskierka-Kramarczyk,
12268,12268,Aleksander Jampolski z o.o.,Aleksander,Jampolski,6491141879
12269,12269,,Leon,Krudowski,
12270,12270,,Mikołaj,Sanojca,
12271,12271,Bronisław Kowalewski z o.o.,Bronisław,Kowalewski,1926174282
12272,12272,,Ksawery,Gawlik,
12273,12273,,Konstanty,Bunsch,
12274,12274,Eugeniusz Alf-Tarczyński z o.o.,Eugeniusz,Alf-Tarczyński,1583321096
12275,12275,,Jan,Dublasiewicz,
12276,12276,,Hugo,Kasperlik,
12277,12277,,Apolinary,Waśkiewicz,
12278,12278,,Zenon,Krannerwetter,
12279,12279,,Plato,Adam,
12280,12280,,August,Taczak,
12281,12281,,Osman,Czynciel,
12282,12282,Sergiusz Łakomy z o.o.,Sergiusz,Łakomy,5664869761
12283,12283,Edmund Getter z o.o.,Edmund,Getter,1826471257
12284,12284,,Marcin,Kronenberg,
12285,12285,,Bruno,Nałęcz-Gembicki,
12286,12286,,Eugeniusz,Plewako,
12287,12287,Zygfryd Pachucki z o.o.,Zygfryd,Pachucki,1419727916
12288,12288,,Alojzy,Czendefu,
12289,12289,,Cezary,Bohusz-Szyszko,
12290,12290,,Andrzej,Sokołowski,
12291,12291,,Chrystian,Ziętkiewicz,
12292,12292,,Bertold,Krautwald de Annau,
12293,12293,Tytus Niewęgłowski z o.o.,Tytus,Niewęgłowski,4912054185
12294,12294,,Filip,Błotnicki,
12295,12295,Leszek Hausner z o.o.,Leszek,Hausner,2983374618
12296,12296,Apolinary Świtalskis z o.o.,Apolinary,Świtalskis,5115063374
12297,12297,,Jędrzej,Panek,
12298,12298,Osman Kwaśniewski z o.o.,Osman,Kwaśniewski,4541780051
12299,12299,Mieczysław Maciejowski z o.o.,Mieczysław,Maciejowski,9782139517
12300,12300,,Erazm,Capałła,
12301,12301,,Walery,Spitzbarth,
12302,12302,,Marian,Lepszy,
12303,12303,,Leopold,Bac,
12304,12304,Wiktor Kitlas z o.o.,Wiktor,Kitlas,2107706685
12305,12305,Lech Orłoś z o.o.,Lech,Orłoś,2365247521
12306,12306,,Otton,Banasiński,
12307,12307,,Marek,Sadowski,
12308,12308,Tomasz Zawadowski z o.o.,Tomasz,Zawadowski,4840573352
12309,12309,,Iwo,Wójcik,
12310,12310,,Ernest,Porwit,
12311,12311,Artur Smólski z o.o.,Artur,Smólski,9652914794
12312,12312,,Władysław,Frydrych,
12313,12313,,Juliusz,Eile,
12314,12314,Romuald Woźniakowski z o.o.,Romuald,Woźniakowski,8966074195
12315,12315,,Władysław,Maszadro,
12316,12316,Paweł Bończa-Tomaszewski z o.o.,Paweł,Bończa-Tomaszewski,2192735606
12317,12317,,Gerard,Woysym-Antoniewicz,
12318,12318,,Chrystian,Hein,
12319,12319,Teofil Rudziński z o.o.,Teofil,Rudziński,3201087689
12320,12320,,Lech,Cięciel,
12321,12321,Wincenty Bilor z o.o.,Wincenty,Bilor,1311896726
12322,12322,,Medard,Panek,
12323,12323,,Wilhelm,Lawicz-Liszka,
12324,12324,,Gerard,Łobza,
12325,12325,,Czesław,Herman,
12326,12326,,Gerard,Kotlarski,
12327,12327,,Ernest,Olędzki,
12328,12328,,Wincenty,Chadaj,
12329,12329,,Kornel,Sztark,
12330,12330,,Łucjan,Stempkowski,
12331,12331,,Maksymilian,Tunguz-Zawiślak,
12332,12332,,Czesław,Drozdowski,
12333,12333,Iwo Koeb z o.o.,Iwo,Koeb,4433791915
12334,12334,,Cezary,Orłoś,
12335,12335,,Alojzy,Dębowski,
12336,12336,Bohdan Smorawiński z o.o.,Bohdan,Smorawiński,5497934049
12337,12337,,Tadeusz,Meyer,
12338,12338,,Bernard,Ginsbert,
12339,12339,,Wilhelm,Dobiasz,
12340,12340,Lesław Gruszecki z o.o.,Lesław,Gruszecki,7068224128
12341,12341,,Narcyz,Bogucki,
12342,12342,,Gabriel,Kleeberg,
12343,12343,,Stanisław,Bartosik,
12344,12344,,Fryderyk,Gorgoń,
12345,12345,Kanty Pileski z o.o.,Kanty,Pileski,2963313479
12346,12346,,Mieczysław,Lichtarowicz,
12347,12347,,Konrad,Ulrych,
12348,12348,,Julian,Świtalski,
12349,12349,Dobiesław Filipowicz z o.o.,Dobiesław,Filipowicz,7786803798
12350,12350,,Roman,Iwanowski,
12351,12351,,Wincenty,Mazurek,
12352,12352,,Iwo,Sosnowski,
12353,12353,,Olgierd,Bosak-Pakowski,
12354,12354,,Janusz,Sokołowski,
12355,12355,,Roman,Pohorecki,
12356,12356,,Tadeusz,Raypert,
12357,12357,,Aleksander,Piskorski,
12358,12358,,Erwin,Topczewski,
12359,12359,Bruno Bularski z o.o.,Bruno,Bularski,7400623173
12360,12360,Wiktor Calewski z o.o.,Wiktor,Calewski,3901155564
12361,12361,,Lucjan,Jasiński,
12362,12362,,Szczęsny,Udałowski,
12363,12363,,Osman,Woźniakowski,
12364,12364,Herman Skierczyński z o.o.,Herman,Skierczyński,3391458300
12365,12365,Wojciech Seredyński z o.o.,Wojciech,Seredyński,5030286444
12366,12366,Artur Okulicz-Kozaryn z o.o.,Artur,Okulicz-Kozaryn,7915009650
12367,12367,,Marian,Kleeberg,
12368,12368,,Bertold,Preisner,
12369,12369,,Walery,Berbecki,
12370,12370,,Narcyz,Gromnicki,
12371,12371,Melchior Sochocki z o.o.,Melchior,Sochocki,7746178512
12372,12372,Piotr Kawecki z o.o.,Piotr,Kawecki,2413425167
12373,12373,,Henryk,Czerny,
12374,12374,,Marek,Stempkowski,
12375,12375,,Medard,Kłopotowski,
12376,12376,Ludwik Błotnicki z o.o.,Ludwik,Błotnicki,8302411617
12377,12377,,Adam,Bydliński,
12378,12378,,Plato,Banasiewicz,
12379,12379,,Jerzy,Baranowicz,
12380,12380,Juliusz Kubala z o.o.,Juliusz,Kubala,7549267110
12381,12381,Heliodor Krajewski z o.o.,Heliodor,Krajewski,8219014112
12382,12382,Sergiusz Kwaśniewski z o.o.,Sergiusz,Kwaśniewski,4883101482
12383,12383,Walerian Ratułowski z o.o.,Walerian,Ratułowski,4924998196
12384,12384,,Fuad,Łączyński,
12385,12385,,Ferdynand,Gromnicki,
12386,12386,,Medard,Dzierżykraj-Morawski,
12387,12387,,Plato,Matzner,
12388,12388,,Tadeusz,Czuruk,
12389,12389,Wiktor Nawrocki z o.o.,Wiktor,Nawrocki,8175452712
12390,12390,,Korneliusz,Łobza,
12391,12391,,Leonard,Myszkowski,
12392,12392,,Teodor,Roykiewicz,
12393,12393,,Alfred,Litwinowicz,
12394,12394,,Narcyz,Szczypa,
12395,12395,,Wincenty,Boczek,
12396,12396,,Alfred,Kłopotowski,
12397,12397,,Gwidon,Bolesławicz,
12398,12398,,Michał,Fijałkowski,
12399,12399,,Ignacy,Zemanek,
12400,12400,Mieczysław Banaszewski z o.o.,Mieczysław,Banaszewski,6309807013
12401,12401,,Henryk,Leukos-Kowalski,
12402,12402,,Wiesław,Rybak,
12403,12403,,Jakub,Romańczuk,
12404,12404,,Felicjan,Smólski,
12405,12405,Ksawery Dropiński z o.o.,Ksawery,Dropiński,5143662503
12406,12406,Sylwester Przewłocki z o.o.,Sylwester,Przewłocki,6801019755
12407,12407,,Stefan,Cendro,
12408,12408,Wincenty Bałaban z o.o.,Wincenty,Bałaban,7992996768
12409,12409,Walery Cwojdziński z o.o.,Walery,Cwojdziński,6361556745
12410,12410,,Albert,Alter,
12411,12411,Kazimierz Witkowski z o.o.,Kazimierz,Witkowski,6585484921
12412,12412,,Tomasz,Świdziński,
12413,12413,,Gwidon,Landau,
12414,12414,,Ferdynand,Maciejowski,
12415,12415,Maksymilian Bogucki z o.o.,Maksymilian,Bogucki,3758886831
12416,12416,,Melchior,Eggers,
12417,12417,,Ludomił,Grudzień,
12418,12418,,Hugo,Schramm,
12419,12419,,Euzebiusz,Miler,
12420,12420,Wiesław Topczewski z o.o.,Wiesław,Topczewski,2709918798
12421,12421,,Tytus,Kościuk,
12422,12422,,Juliusz,Bazarnik,
12423,12423,,Kornel,Wądołkowski,
12424,12424,,Wincenty,Kowalewski,
12425,12425,,Wacław,Hausner,
12426,12426,,Edward,Kiszkowski,
12427,12427,,Ernest,Krywko,
12428,12428,,Jakub,Kobyliński,
12429,12429,,Tomasz,Kruk-Śmigla,
12430,12430,Adolf Liniarski z o.o.,Adolf,Liniarski,6194183121
12431,12431,,Stefan,Liniarski,
12432,12432,,Szczęsny,Ciepichałł,
12433,12433,Hugo Bornstaedt z o.o.,Hugo,Bornstaedt,6569340748
12434,12434,Jan Dziwiłł z o.o.,Jan,Dziwiłł,2872286906
12435,12435,,Iwo,Kawecki,
12436,12436,,Edmund,Zaniewski,
12437,12437,,Norbert,Bober,
12438,12438,,Marian,Król,
12439,12439,Lucjan Ryziński z o.o.,Lucjan,Ryziński,2347909580
12440,12440,Ksawery Ślepecki z o.o.,Ksawery,Ślepecki,3798182259
12441,12441,Erazm Dominik z o.o.,Erazm,Dominik,5316714385
12442,12442,,Alfred,Iwanowski,
12443,12443,,Hieronim,Rola-Żymierski,
12444,12444,,Antoni,Gano,
12445,12445,,Edward,Szablewski,
12446,12446,,Otton,Floryanowicz,
12447,12447,,Zygfryd,Chirowski,
12448,12448,Erazm Balko z o.o.,Erazm,Balko,5459722556
12449,12449,,Lech,Bartosik,
12450,12450,,Szymon,Orlewicz,
12451,12451,,Albert,Żółtowski,
12452,12452,,Emilian,Makarczyk,
12453,12453,,Stanisław,Stanek,
12454,12454,Fuad Bobicki z o.o.,Fuad,Bobicki,9424224770
12455,12455,,Justyn,Paszkiewicz,
12456,12456,,Bazyli,Pająk,
12457,12457,,Medard,Segda,
12458,12458,,Ottokar,Waśkiewicz,
12459,12459,,Brunon,Mrozek,
12460,12460,,Stanisław,Pyz,
12461,12461,Feliks Spitzbarth z o.o.,Feliks,Spitzbarth,6946533420
12462,12462,,Maksymilian,Barcikowski,
12463,12463,Marcin Buchalski z o.o.,Marcin,Buchalski,1329150631
12464,12464,,Heliodor,Sitko,
12465,12465,,Maria,Fabijanowski,
12466,12466,,Szczęsny,Jungrav,
12467,12467,,Bazyli,Głogowski,
12468,12468,,Jarosław,Balcewicz,
12469,12469,Włodzimierz Kostecki z o.o.,Włodzimierz,Kostecki,9002499624
12470,12470,Emanuel Kronenberg z o.o.,Emanuel,Kronenberg,7414566498
12471,12471,Sergiusz Murdza z o.o.,Sergiusz,Murdza,9386089665
12472,12472,Wincenty Wolnowski z o.o.,Wincenty,Wolnowski,6246309214
12473,12473,,Mieczysław,Warmuzek,
12474,12474,Dobiesław Kurek z o.o.,Dobiesław,Kurek,9109241242
12475,12475,,Lucjan,Grzechowiak,
12476,12476,,Sylwester,Ślepecki,
12477,12477,,Osman,Górski,
12478,12478,Hieronim Szamota z o.o.,Hieronim,Szamota,5769699527
12479,12479,,Tomasz,Bartosiewicz,
12480,12480,August Zwonarz z o.o.,August,Zwonarz,1849615556
12481,12481,,Hieronim,Dubiel,
12482,12482,,Ryszard,Ścibor-Marchocki,
12483,12483,,Brunon,Bilor,
12484,12484,Michał Jaxa-Rożen z o.o.,Michał,Jaxa-Rożen,7632898788
12485,12485,,Witold,Maciejewski,
12486,12486,,Wiktor,Bereza,
12487,12487,,Marian,Bujnicki,
12488,12488,Wacław Wyrwiński z o.o.,Wacław,Wyrwiński,3662126296
12489,12489,,Jan,Seruga,
12490,12490,Julian Ruśkiewicz z o.o.,Julian,Ruśkiewicz,4933947527
12491,12491,,Ernest,Kułakowski,
12492,12492,,Bernard,Matz,
12493,12493,Julian Mazurkiewicz z o.o.,Julian,Mazurkiewicz,5990639540
12494,12494,Alfons Schnür-Pepłowski z o.o.,Alfons,Schnür-Pepłowski,5058411082
12495,12495,Chrystian Kosina z o.o.,Chrystian,Kosina,1963944684
12496,12496,,Hipolit,Lenczowski,
12497,12497,Edwin Kreczmar z o.o.,Edwin,Kreczmar,7885112556
12498,12498,,Zygfryd,Ulatowski,
12499,12499,,Wincenty,Scazighino,
12500,12500,,Edwin,Misiąg,
12501,12501,Albert Bocheński z o.o.,Albert,Bocheński,6684351243
12502,12502,,Szymon,Kierkowski,
12503,12503,Jan Skibiński z o.o.,Jan,Skibiński,6860621298
12504,12504,,Łucjan,Pająk,
12505,12505,Eugeniusz Szablewski z o.o.,Eugeniusz,Szablewski,9052676319
12506,12506,Aleksander Lilienfeld-Krzewski z o.o.,Aleksander,Lilienfeld-Krzewski,2986379094
12507,12507,,Gustaw,Błędzki,
12508,12508,,Jakub,Czeszejko-Sochacki,
12509,12509,Euzebiusz Stachiewicz z o.o.,Euzebiusz,Stachiewicz,9064092692
12510,12510,Konrad Żongołłowicz z o.o.,Konrad,Żongołłowicz,1628315563
12511,12511,,Teofil,Ślączka,
12512,12512,Anastazy Szczerba z o.o.,Anastazy,Szczerba,6532933864
12513,12513,Emilian Drobik z o.o.,Emilian,Drobik,8646300198
12514,12514,,Piotr,Czikel,
12515,12515,,Marek,Królikowski,
12516,12516,,Michał,Sawczyński,
12517,12517,,Jerzy,Macieliński,
12518,12518,,Marceli,Hempel,
12519,12519,Olgierd Porwit z o.o.,Olgierd,Porwit,4748894976
12520,12520,Albert Gatty-Kostyal z o.o.,Albert,Gatty-Kostyal,2080719448
12521,12521,Mieczysław Ciołkosz z o.o.,Mieczysław,Ciołkosz,6819781950
12522,12522,,Benedykt,Piotrowski,
12523,12523,,Ludomił,Kijak,
12524,12524,,Maria,Getter,
12525,12525,,Iwo,Koszela,
12526,12526,,Emanuel,Jarosz-Kamionka,
12527,12527,,Szczęsny,Budkiewicz,
12528,12528,,Włodzimierz,Herman,
12529,12529,Ludwik Wieroński z o.o.,Ludwik,Wieroński,7780260916
12530,12530,,Wilhelm,Piltz,
12531,12531,,Walerian,Prochownik,
12532,12532,,Sylwester,Zioło,
12533,12533,,Janusz,Lawicz-Liszka,
12534,12534,Ferdynand Wysocki z o.o.,Ferdynand,Wysocki,1748168102
12535,12535,,Marian,Brzoza-Brzezina,
12536,12536,,Xawery,Kubiczek,
12537,12537,,Korneliusz,Frączek,
12538,12538,,Kornel,Krautwald de Annau,
12539,12539,,Melchior,Bargieł,
12540,12540,,Apolinary,Benbenek,
12541,12541,Gerard Hubicki z o.o.,Gerard,Hubicki,3108779828
12542,12542,,Alfons,Kostecki,
12543,12543,,Hipolit,Kuncewicz,
12544,12544,Stefan Osiecki z o.o.,Stefan,Osiecki,3947492844
12545,12545,,Teofil,Galos,
12546,12546,,Zbigniew,Piłsudski,
12547,12547,,Rajmund,Grzechowiak,
12548,12548,Wilhelm Seweryn z o.o.,Wilhelm,Seweryn,7758827267
12549,12549,,Teofil,Łączyński,
12550,12550,,Lesław,Królikowski,
12551,12551,Edwin Smólski z o.o.,Edwin,Smólski,3717850508
12552,12552,,Lesław,Winicki,
12553,12553,,Bohdan,Bunsch,
12554,12554,Władysław Litwinowicz z o.o.,Władysław,Litwinowicz,7522079533
12555,12555,,Marcin,Bielak,
12556,12556,,Jerzy,Styrczula,
12557,12557,,Aleksander,Bauerfeind,
12558,12558,,Wiesław,Romiszewski,
12559,12559,Tadeusz Ciepichałł z o.o.,Tadeusz,Ciepichałł,5934818961
12560,12560,,Ksawery,Czenze,
12561,12561,Leon Sawan z o.o.,Leon,Sawan,5881591329
12562,12562,Brunon Matuszek z o.o.,Brunon,Matuszek,9343935963
12563,12563,,Leopold,Zabierzowski,
12564,12564,,Mikołaj,Petrażycki,
12565,12565,,Władysław,Stępkowski,
12566,12566,,Tomasz,Kruk-Strzelecki,
12567,12567,,Konstanty,Wertheim,
12568,12568,,Feliks,Koziełło,
12569,12569,,Zdzisław,Krogulski,
12570,12570,,Piotr,Quirini,
12571,12571,,Marian,Kwapniewski,
12572,12572,,Plato,Gross,
12573,12573,Szczęsny Cypryszewski z o.o.,Szczęsny,Cypryszewski,7636610801
12574,12574,,Rajmund,Hempel,
12575,12575,Walery Brzoza-Brzezina z o.o.,Walery,Brzoza-Brzezina,8010640697
12576,12576,,Wiesław,Alter,
12577,12577,,Leszek,Krzywiec,
12578,12578,Edward Drozdowski z o.o.,Edward,Drozdowski,7472215346
12579,12579,,Marceli,Schmidt,
12580,12580,Albert Koczwara z o.o.,Albert,Koczwara,8584549652
12581,12581,Wincenty Cieśla z o.o.,Wincenty,Cieśla,5051490161
12582,12582,Piotr Modrzewski z o.o.,Piotr,Modrzewski,1965979874
12583,12583,,Kazimierz,Jungrav,
12584,12584,,Kanty,Sopoćko,
12585,12585,,Kanty,Hausner,
12586,12586,,Michał,Bratro,
12587,12587,,Zygmunt,Gościewicz,
12588,12588,Lech Białokoziewicz z o.o.,Lech,Białokoziewicz,2502281146
12589,12589,Paweł Meyer z o.o.,Paweł,Meyer,1193960590
12590,12590,,Emanuel,Baraniecki,
12591,12591,,Artur,Salnicki,
12592,12592,,Gabriel,Dropiński,
12593,12593,Feliks Kopeć z o.o.,Feliks,Kopeć,1072425298
12594,12594,Bernard Chełchowski z o.o.,Bernard,Chełchowski,5530253109
12595,12595,,Otton,Psarski,
12596,12596,,Cezary,Algajer,
12597,12597,Jakub Kotowski z o.o.,Jakub,Kotowski,5556759131
12598,12598,Bronisław Szarski z o.o.,Bronisław,Szarski,5532866620
12599,12599,,Bruno,Koskowski,
12600,12600,Wiesław Dobiasz z o.o.,Wiesław,Dobiasz,6016138059
12601,12601,,Hugo,Koszela,
12602,12602,,Zbigniew,Mielęcki,
12603,12603,,Konrad,Poznański,
12604,12604,Wincenty Zabielski z o.o.,Wincenty,Zabielski,7301534413
12605,12605,,Erwin,Korwin-Kossakowski,
12606,12606,,Lech,Koskowski,
12607,12607,,Korneliusz,Alter,
12608,12608,Wiktor Sopoćko z o.o.,Wiktor,Sopoćko,5291183788
12609,12609,Tomasz Nadachowski z o.o.,Tomasz,Nadachowski,2657526577
12610,12610,Zygfryd Dublasiewicz z o.o.,Zygfryd,Dublasiewicz,2703373507
12611,12611,Erazm Cząstka z o.o.,Erazm,Cząstka,4155387891
12612,12612,Marcin Władyka z o.o.,Marcin,Władyka,6000017635
12613,12613,,Wincenty,Świtalskis,
12614,12614,,Hipolit,Przeździecki,
12615,12615,,Rudolf,Bielowicz,
12616,12616,,Wacław,Sulimirski,
12617,12617,,Stanisław,Frydrych,
12618,12618,Mieczysław Kopański z o.o.,Mieczysław,Kopański,4370402141
12619,12619,,Wincenty,Fedórko,
12620,12620,,Wiktor,Winicki,
12621,12621,,Sylwester,Mikołajczyk,
12622,12622,Ignacy Szczepanowski z o.o.,Ignacy,Szczepanowski,8538679835
12623,12623,,Antoni,Kurek,
12624,12624,,Ferdynand,Wrzosek,
12625,12625,Medard Schuster-Kruk z o.o.,Medard,Schuster-Kruk,5140036940
12626,12626,,Juliusz,Bac,
12627,12627,,Chrystian,Wyżykowski,
12628,12628,,Piotr,Andrzejowski,
12629,12629,Edwin Kleeberg z o.o.,Edwin,Kleeberg,1448395151
12630,12630,,Konstanty,Kalinowski,
12631,12631,,Plato,Sosialuk,
12632,12632,,Andrzej,Kolmer,
12633,12633,,Tytus,Kosianowski,
12634,12634,,Stefan,Durski-Trzaska,
12635,12635,Konrad Antoniak z o.o.,Konrad,Antoniak,6336120891
12636,12636,,Alfred,Makowski,
12637,12637,,Henryk,Kielar,
12638,12638,Leonard Makarczyk z o.o.,Leonard,Makarczyk,3499605569
12639,12639,Alfred Gumowski z o.o.,Alfred,Gumowski,5459256254
12640,12640,,Teofil,Marszewski,
12641,12641,,Modest,Kinalski,
12642,12642,,Benedykt,Zabierzowski,
12643,12643,,Artur,Dindorf-Ankowicz,
12644,12644,,Jakub,Szamota,
12645,12645,,Emil,Trapszo,
12646,12646,Brunon Daniłowski z o.o.,Brunon,Daniłowski,1960513060
12647,12647,Władysław Majewski z o.o.,Władysław,Majewski,4797385157
12648,12648,Romuald Świderski z o.o.,Romuald,Świderski,5331100004
12649,12649,,Michał,Blumski,
12650,12650,,Fuad,Jeleń,
12651,12651,Hugo Bobowski z o.o.,Hugo,Bobowski,9940218587
12652,12652,Medard Błażejewski z o.o.,Medard,Błażejewski,4570062557
12653,12653,Artur Tessaro z o.o.,Artur,Tessaro,3997336924
12654,12654,,Michał,Matzner,
12655,12655,Sergiusz Gött-Getyński z o.o.,Sergiusz,Gött-Getyński,6448307705
12656,12656,Jerzy Budzik z o.o.,Jerzy,Budzik,3023755951
12657,12657,,Bohdan,Scaevola-Wieczorkiewicz,
12658,12658,,Andrzej,Ścibor-Marchocki,
12659,12659,Łucjan Małachowski z o.o.,Łucjan,Małachowski,4535579766
12660,12660,,Alfons,Bachman,
12661,12661,Alfred Seruga z o.o.,Alfred,Seruga,1577450679
12662,12662,Adolf Schlarp z o.o.,Adolf,Schlarp,4868878956
12663,12663,Feliks Kalinowski z o.o.,Feliks,Kalinowski,1570623932
12664,12664,,Wacław,Nowosielski,
12665,12665,,Teofil,Mielęcki,
12666,12666,Wincenty Kraupa z o.o.,Wincenty,Kraupa,9983141330
12667,12667,,Andrzej,Smorawiński,
12668,12668,,Modest,Jungrav,
12669,12669,,Jarosław,Opatowicz,
12670,12670,,Edmund,Wilczak,
12671,12671,,Erwin,Wyskota-Zakrzewski,
12672,12672,Erwin Wenzel z o.o.,Erwin,Wenzel,5995786965
12673,12673,,Edwin,Kijak,
12674,12674,,Franciszek,Świtalski,
12675,12675,Wilhelm Opatrny z o.o.,Wilhelm,Opatrny,5513898360
12676,12676,Jarosław Zachorowski z o.o.,Jarosław,Zachorowski,2580783851
12677,12677,Fuad Ryś-Trojanowski z o.o.,Fuad,Ryś-Trojanowski,8133066840
12678,12678,,Zenon,Dubiński,
12679,12679,Adam Waśkiewicz z o.o.,Adam,Waśkiewicz,8740072897
12680,12680,,Lech,Czyżek,
12681,12681,,Józef,Skulski,
12682,12682,,Romuald,Voit,
12683,12683,Marek Wiliński z o.o.,Marek,Wiliński,4298270367
12684,12684,Emilian Zwonarz z o.o.,Emilian,Zwonarz,9621870451
12685,12685,Maria Kosianowski z o.o.,Maria,Kosianowski,9731062572
12686,12686,Marceli Tumielewicz z o.o.,Marceli,Tumielewicz,5588972116
12687,12687,Gabriel Lichtarowicz z o.o.,Gabriel,Lichtarowicz,6749027076
12688,12688,Zygfryd Janus z o.o.,Zygfryd,Janus,6015434358
12689,12689,,Roman,Krogulski,
12690,12690,,Marek,Winicki,
12691,12691,Bernard Węda z o.o.,Bernard,Węda,7962311282
12692,12692,Bazyli Łomnicki z o.o.,Bazyli,Łomnicki,5875853052
12693,12693,,Wiesław,Jacyna,
12694,12694,Marian Bartczak z o.o.,Marian,Bartczak,5546563481
12695,12695,,Rajmund,Brzęk-Osiński,
12696,12696,,Ernest,Kwapniewski,
12697,12697,,Adam,Bałaban,
12698,12698,,Emilian,Łomnicki,
12699,12699,Hieronim Endel-Ragis z o.o.,Hieronim,Endel-Ragis,5807015705
12700,12700,Heliodor Chełchowski z o.o.,Heliodor,Chełchowski,6826618922
12701,12701,,Bertold,Łuczak,
12702,12702,,Modest,Turkowski,
12703,12703,,Hugo,Glabisz,
12704,12704,,Melchior,Kęsicki,
12705,12705,Plato Belof z o.o.,Plato,Belof,2451181965
12706,12706,,Narcyz,Biały,
12707,12707,,Marian,Hickiewicz,
12708,12708,,Marian,Berbecki,
12709,12709,,Ernest,Słabicki,
12710,12710,Teofil Baczyński z o.o.,Teofil,Baczyński,5577392127
12711,12711,Medard Arwaniti z o.o.,Medard,Arwaniti,6613688590
12712,12712,,Wiktor,Bianchi,
12713,12713,Zygmunt Kuchar z o.o.,Zygmunt,Kuchar,3936688055
12714,12714,,Juliusz,Gorczyca,
12715,12715,Ferdynand Kras z o.o.,Ferdynand,Kras,2934977678
12716,12716,,Wacław,Kruszyński,
12717,12717,Ludwik Biesiadecki z o.o.,Ludwik,Biesiadecki,8546816463
12718,12718,,Leonard,Suszyński,
12719,12719,,Wincenty,Fijałkowski,
12720,12720,,Medard,Segda,
12721,12721,,Janusz,Szczerba,
12722,12722,,Adolf,Demkowski,
12723,12723,,Andrzej,Kosina,
12724,12724,Hugo Pikulski z o.o.,Hugo,Pikulski,2335458281
12725,12725,Heliodor Gorczyca z o.o.,Heliodor,Gorczyca,9949990680
12726,12726,,Leon,Spitzbarth,
12727,12727,,Apolinary,Ralski,
12728,12728,,Modest,Bazarnik,
12729,12729,,Kazimierz,Krzysik,
12730,12730,,Norbert,Kunicki,
12731,12731,Franciszek Cibicki z o.o.,Franciszek,Cibicki,7178287565
12732,12732,,Franciszek,Konieczny,
12733,12733,,Paweł,Szalewicz,
12734,12734,Aleksander Zienkiewicz z o.o.,Aleksander,Zienkiewicz,7591421652
12735,12735,,Melchior,Hempel,
12736,12736,,Leonard,Kuncewicz,
12737,12737,Witold Piskorski z o.o.,Witold,Piskorski,8345320469
12738,12738,,Marceli,Brożek,
12739,12739,,Marcin,Majlich,
12740,12740,,Rafał,Drozd-Gierymski,
12741,12741,,Bolesław,Sadowski,
12742,12742,Feliks Skoczylas z o.o.,Feliks,Skoczylas,7435754148
12743,12743,Ludomił Kuciel z o.o.,Ludomił,Kuciel,7990998042
12744,12744,,Mikołaj,Mickiewicz,
12745,12745,Piotr Trzos z o.o.,Piotr,Trzos,3396405205
12746,12746,,Justyn,Messinger,
12747,12747,,Lucjan,Wyspiański,
12748,12748,,Bertold,Misiąg,
12749,12749,Mieczysław Zawadowski z o.o.,Mieczysław,Zawadowski,8544367484
12750,12750,,Bruno,Kołłątaj-Srzednicki,
12751,12751,Kazimierz Gawędzki z o.o.,Kazimierz,Gawędzki,8844834528
12752,12752,Emanuel Kucza z o.o.,Emanuel,Kucza,9315209660
12753,12753,,Bohdan,Podgurski,
12754,12754,Witold Alter z o.o.,Witold,Alter,2659817263
12755,12755,,Teodor,Antoniak,
12756,12756,,Karol,Stępkowski,
12757,12757,Alojzy Czernicki z o.o.,Alojzy,Czernicki,3718355381
12758,12758,Tytus Dreszer z o.o.,Tytus,Dreszer,7067227997
12759,12759,Julian Sawan z o.o.,Julian,Sawan,1935038229
12760,12760,,Justyn,Piech,
12761,12761,Stanisław Adamczyk z o.o.,Stanisław,Adamczyk,6452654627
12762,12762,,Henryk,Messinger,
12763,12763,Henryk Gorczyca z o.o.,Henryk,Gorczyca,1621446876
12764,12764,,Medard,Preisner,
12765,12765,Lech Grudzień z o.o.,Lech,Grudzień,1801661675
12766,12766,Rafał Hauser z o.o.,Rafał,Hauser,3620728208
12767,12767,,Modest,Jałowiecki,
12768,12768,,Franciszek,Bryliński,
12769,12769,Hugo Baraniecki z o.o.,Hugo,Baraniecki,7760484028
12770,12770,Leonard Udałowski z o.o.,Leonard,Udałowski,5057807829
12771,12771,,Sylwester,Korolewicz,
12772,12772,,Witold,Grudzień,
