id,adres_id,nazwa,imie,nazwisko,nip
22099,22099,Leon Myśliński z o.o.,Leon,Myśliński,8001607572
22100,22100,Maksymilian Korniłowicz z o.o.,Maksymilian,Korniłowicz,3401699337
22101,22101,Mikołaj Banaszewski z o.o.,Mikołaj,Banaszewski,6656224271
22102,22102,,Ottokar,Dębowski,
22103,22103,,Henryk,Jaxa-Rożen,
22104,22104,,Włodzimierz,Bujnicki,
22105,22105,,Osman,Turkowski,
22106,22106,Modest Profic z o.o.,Modest,Profic,4696158137
22107,22107,,Narcyz,Gac,
22108,22108,,Jędrzej,Krawecki,
22109,22109,,Lucjan,Kobyrski,
22110,22110,Feliks Młotek z o.o.,Feliks,Młotek,9463041896
22111,22111,,Narcyz,Jus,
22112,22112,Walerian Dębowski z o.o.,Walerian,Dębowski,2293073097
22113,22113,,Kazimierz,Felsztyn,
22114,22114,,Jarosław,Rola-Żymierski,
22115,22115,Fryderyk Janowski z o.o.,Fryderyk,Janowski,7541236626
22116,22116,,Leszek,Ciołkosz,
22117,22117,,Jędrzej,Antoń,
22118,22118,Felicjan Modrzewski z o.o.,Felicjan,Modrzewski,3142441319
22119,22119,,Wojciech,Ruśkiewicz,
22120,22120,Chrystian Wielowieyski z o.o.,Chrystian,Wielowieyski,3645758618
22121,22121,Sergiusz Samójłowicz-Salamonowicz z o.o.,Sergiusz,Samójłowicz-Salamonowicz,4748357147
22122,22122,Filip Zioło z o.o.,Filip,Zioło,1297058241
22123,22123,Erazm Hałaciński z o.o.,Erazm,Hałaciński,3821990968
22124,22124,,Romuald,Maćkowski,
22125,22125,,Heliodor,Durski-Trzaska,
22126,22126,Ignacy Stokowski z o.o.,Ignacy,Stokowski,1181702662
22127,22127,,Wacław,Kinalski,
22128,22128,,Korneliusz,Wróbel,
22129,22129,,Stanisław,Jaxa-Rożen,
22130,22130,Edmund Ryl z o.o.,Edmund,Ryl,2260307745
22131,22131,Bronisław Wrześniowski z o.o.,Bronisław,Wrześniowski,7929511557
22132,22132,,Bernard,Kalkus,
22133,22133,Tadeusz Machnicki z o.o.,Tadeusz,Machnicki,1442298370
22134,22134,,Bruno,Furs-Żyrkiewicz,
22135,22135,,Apolinary,Picheta,
22136,22136,,Jędrzej,Uklański,
22137,22137,Ludomił Władyka z o.o.,Ludomił,Władyka,8011378444
22138,22138,,Romuald,Skałkowski,
22139,22139,,Rafał,Nawrocki,
22140,22140,,Łucjan,Sochocki,
22141,22141,,Norbert,Drozdowski,
22142,22142,,Szymon,Prauziński,
22143,22143,,Juliusz,Doczkał,
22144,22144,,Jakub,Jarosz,
22145,22145,Rudolf Krudowski z o.o.,Rudolf,Krudowski,6349761482
22146,22146,,Narcyz,Krawecki,
22147,22147,,Korneliusz,Brachaczek,
22148,22148,Karol Weisbach z o.o.,Karol,Weisbach,4499289396
22149,22149,,Ignacy,Łempicki,
22150,22150,,Wiktor,Albrycht,
22151,22151,,Włodzimierz,Święcicki,
22152,22152,Albert Merwin z o.o.,Albert,Merwin,9684169724
22153,22153,,Maria,Alf-Tarczyński,
22154,22154,,Bernard,Pomazański,
22155,22155,,Xawery,Niemira,
22156,22156,,Artur,Winicki,
22157,22157,Leon Jeleń z o.o.,Leon,Jeleń,4768043883
22158,22158,August Cendro z o.o.,August,Cendro,5505719429
22159,22159,,Janusz,Motyka,
22160,22160,,Wiktor,Sucharski,
22161,22161,,Edward,Petri,
22162,22162,Anastazy Bujak z o.o.,Anastazy,Bujak,1791240825
22163,22163,,Anastazy,Hecht,
22164,22164,,Antoni,Bachman,
22165,22165,,Fryderyk,Nowak,
22166,22166,Medard Scaevola-Wieczorkiewicz z o.o.,Medard,Scaevola-Wieczorkiewicz,5775795697
22167,22167,Cezary Doczkał z o.o.,Cezary,Doczkał,3059037335
22168,22168,,Emil,Sznuk,
22169,22169,,Zenon,Seredyński,
22170,22170,,Leon,Brzozowski,
22171,22171,,Melchior,Szempliński,
22172,22172,Ksawery Tarchalski z o.o.,Ksawery,Tarchalski,4366182768
22173,22173,,Adolf,Benbenek,
22174,22174,Romuald Sarnowicz z o.o.,Romuald,Sarnowicz,8867596627
22175,22175,Zbigniew Kronenberg z o.o.,Zbigniew,Kronenberg,2577160193
22176,22176,Ferdynand Pomarański z o.o.,Ferdynand,Pomarański,7045000360
22177,22177,,Romuald,Meraviglia-Crivelli,
22178,22178,,Cezary,Kotlarski,
22179,22179,Franciszek Kielar z o.o.,Franciszek,Kielar,3122209774
22180,22180,,Melchior,Arczyński,
22181,22181,,Benedykt,Motyka,
22182,22182,Chrystian Jurecki z o.o.,Chrystian,Jurecki,2702809116
22183,22183,Stefan Jaxa-Rożen z o.o.,Stefan,Jaxa-Rożen,9470801965
22184,22184,Benedykt Szydłowski z o.o.,Benedykt,Szydłowski,6838631036
22185,22185,Wacław Komorowski z o.o.,Wacław,Komorowski,1500179726
22186,22186,,Ksawery,Rola-Żymierski,
22187,22187,,Hipolit,Szwojnicki,
22188,22188,,Kornel,Ralski,
22189,22189,,Marcin,Getter,
22190,22190,,Dobiesław,Starczewski,
22191,22191,Eugeniusz Jasiński z o.o.,Eugeniusz,Jasiński,3116663488
22192,22192,Marian Godlewski z o.o.,Marian,Godlewski,6656277373
22193,22193,,Franciszek,Lachowicz,
22194,22194,,Wilhelm,Machowski,
22195,22195,,Stanisław,Ciechanowski,
22196,22196,,Zbigniew,Cycoń,
22197,22197,Wincenty Jabłoński z o.o.,Wincenty,Jabłoński,8709855698
22198,22198,,Julian,Loth,
22199,22199,,Antoni,Bowbelski,
22200,22200,,Ernest,Unrug,
22201,22201,Marcin Kinalski z o.o.,Marcin,Kinalski,6836657112
22202,22202,,Szczęsny,Tumielewicz,
22203,22203,Emilian Drzewiecki z o.o.,Emilian,Drzewiecki,4595150552
22204,22204,Juliusz Wilczak z o.o.,Juliusz,Wilczak,8960665914
22205,22205,Marek Hałaciński z o.o.,Marek,Hałaciński,3402904411
22206,22206,,Zygmunt,Ćwiertniak,
22207,22207,,Stanisław,Lewiński,
22208,22208,,Otton,Jeleń,
22209,22209,,Walery,Jus,
22210,22210,,August,Wojtkiewicz,
22211,22211,,Erwin,Barcikowski,
22212,22212,,Lucjan,Łagiewski,
22213,22213,,Edward,Szałowski,
22214,22214,,Maksymilian,Bończa-Tomaszewski,
22215,22215,,Ignacy,Balko,
22216,22216,,Tytus,Machcewicz,
22217,22217,,Ignacy,Blatkiewicz,
22218,22218,Leonard Filipowicz z o.o.,Leonard,Filipowicz,6659324275
22219,22219,,Norbert,Jasiński,
22220,22220,,Gerard,Konieczny,
22221,22221,,Filip,Szłapa,
22222,22222,Konrad Sucharski z o.o.,Konrad,Sucharski,3357857685
22223,22223,August Antoń z o.o.,August,Antoń,7351687167
22224,22224,Karol Warmuzek z o.o.,Karol,Warmuzek,9296739261
22225,22225,,Emilian,Gawędzki,
22226,22226,,Cezary,Sendorek,
22227,22227,,Benedykt,Zawisza,
22228,22228,,Anastazy,Pajączkowski-Dydyński,
22229,22229,Dobiesław Jungrav z o.o.,Dobiesław,Jungrav,7574476425
22230,22230,,Dobiesław,Fabijanowski,
22231,22231,,Chrystian,Scaevola-Wieczorkiewicz,
22232,22232,Włodzimierz Brożek z o.o.,Włodzimierz,Brożek,3999341124
22233,22233,,Tadeusz,Polakowski,
22234,22234,Edmund Jugendfein z o.o.,Edmund,Jugendfein,1503487520
22235,22235,Marian Kobyrski z o.o.,Marian,Kobyrski,4907107310
22236,22236,Szczęsny Jarosz-Kamionka z o.o.,Szczęsny,Jarosz-Kamionka,2347192666
22237,22237,,Leopold,Bartosiewicz,
22238,22238,,Edwin,Skierski,
22239,22239,,Lech,Bielec,
22240,22240,,Stanisław,Cwenarski,
22241,22241,,Wiesław,Fyda,
22242,22242,,Marian,Kuciel,
22243,22243,,Wacław,Majkowski,
22244,22244,,Bolesław,Zegarski,
22245,22245,Romuald Kulik z o.o.,Romuald,Kulik,5506978073
22246,22246,Gwidon But z o.o.,Gwidon,But,3131681485
22247,22247,,Norbert,Czopór,
22248,22248,,Wiktor,Markert,
22249,22249,Sylwester Jampolski z o.o.,Sylwester,Jampolski,5149371537
22250,22250,Wiesław Osiecki z o.o.,Wiesław,Osiecki,9288469681
22251,22251,Wojciech Mączyński z o.o.,Wojciech,Mączyński,3592932743
22252,22252,Romuald Dobrzański z o.o.,Romuald,Dobrzański,1993222295
22253,22253,Gerard Uklański z o.o.,Gerard,Uklański,1998623464
22254,22254,,Wincenty,Cieśla,
22255,22255,Cezary Gutkowski z o.o.,Cezary,Gutkowski,7921085249
22256,22256,,Mikołaj,Bogdziewicz,
22257,22257,,Ignacy,Wojtkiewicz,
22258,22258,Franciszek Dindorf-Ankowicz z o.o.,Franciszek,Dindorf-Ankowicz,6665747165
22259,22259,Emilian Banach z o.o.,Emilian,Banach,6455641854
22260,22260,Bolesław Andrzejewski z o.o.,Bolesław,Andrzejewski,5647464797
22261,22261,Wincenty Gorgoń z o.o.,Wincenty,Gorgoń,6433579896
22262,22262,,Julian,Maks,
22263,22263,,Ksawery,Szewalski,
22264,22264,,Bertold,Czuruk,
22265,22265,,Teodor,Frąckowiak,
22266,22266,Marek Topczewski z o.o.,Marek,Topczewski,4192950077
22267,22267,Ignacy Małachowski z o.o.,Ignacy,Małachowski,2535849584
22268,22268,,Wincenty,Szłapa,
22269,22269,Stefan Drotlew z o.o.,Stefan,Drotlew,4440010380
22270,22270,Cezary Szamota z o.o.,Cezary,Szamota,3630158858
22271,22271,,Justyn,Lenczowski,
22272,22272,Bertold Matz z o.o.,Bertold,Matz,5849310254
22273,22273,,Adam,Wyspiański,
22274,22274,Plato Baszniak z o.o.,Plato,Baszniak,3874062338
22275,22275,,Antoni,Brągiel,
22276,22276,Konstanty Ślączka z o.o.,Konstanty,Ślączka,8712952852
22277,22277,Alfred Lisiewicz z o.o.,Alfred,Lisiewicz,3398151339
22278,22278,,Marian,Olejniczakowski,
22279,22279,,Edwin,Waligórski,
22280,22280,Marek Bańkowski z o.o.,Marek,Bańkowski,9316556658
22281,22281,Tadeusz Cieśla z o.o.,Tadeusz,Cieśla,8977838194
22282,22282,Rudolf Pełczyński z o.o.,Rudolf,Pełczyński,3830612598
22283,22283,Emil Cypryszewski z o.o.,Emil,Cypryszewski,7436422331
22284,22284,,Felicjan,Strumph-Wojtkiewicz,
22285,22285,Łucjan Zboiński z o.o.,Łucjan,Zboiński,4961994686
22286,22286,,Lech,Jaxa-Rożen,
22287,22287,,Bazyli,Landau,
22288,22288,Kornel Skrzywanek z o.o.,Kornel,Skrzywanek,4872897575
22289,22289,,Marek,Gumowski,
22290,22290,Euzebiusz Kownacki z o.o.,Euzebiusz,Kownacki,8522996330
22291,22291,,Juliusz,Czartoryski,
22292,22292,Ludwik Biernat z o.o.,Ludwik,Biernat,4216196670
22293,22293,Maria Lepszy z o.o.,Maria,Lepszy,9224420521
22294,22294,Wincenty Brachaczek z o.o.,Wincenty,Brachaczek,8410772053
22295,22295,Teodor Polityński z o.o.,Teodor,Polityński,3380065946
22296,22296,,August,Matzner,
22297,22297,,Felicjan,Baruch,
22298,22298,Tytus Rożniecki z o.o.,Tytus,Rożniecki,5550417962
22299,22299,Zbigniew Landau z o.o.,Zbigniew,Landau,1188953861
22300,22300,,Józef,Szymański,
22301,22301,Osman Łopatto z o.o.,Osman,Łopatto,1078362256
22302,22302,,Heliodor,Brągiel,
22303,22303,,Teofil,Piotrowicz,
22304,22304,Ferdynand Osiecki z o.o.,Ferdynand,Osiecki,1298681519
22305,22305,,Hugo,Wysłouch,
22306,22306,,Olgierd,Wyskota-Zakrzewski,
22307,22307,,Artur,Urzędowski,
22308,22308,Jerzy Psarski z o.o.,Jerzy,Psarski,9948984856
22309,22309,,Aleksander,Kruk-Śmigla,
22310,22310,,Walery,Barański,
22311,22311,,Hugo,Chadaj,
22312,22312,,August,Tabisz,
22313,22313,Hugo Szeląg z o.o.,Hugo,Szeląg,1858391183
22314,22314,Ludwik Dąbrowski z o.o.,Ludwik,Dąbrowski,3619242799
22315,22315,,Tomasz,Woźniakowski,
22316,22316,,Andrzej,Zaremba,
22317,22317,,Fuad,Sopoćko,
22318,22318,Marceli Piasecki z o.o.,Marceli,Piasecki,3603239818
22319,22319,Ryszard Bielak z o.o.,Ryszard,Bielak,1288057913
22320,22320,,Plato,Krzywiec,
22321,22321,,Leszek,Drwota,
22322,22322,Jarosław Maresz z o.o.,Jarosław,Maresz,7163702376
22323,22323,Ryszard Machlowski z o.o.,Ryszard,Machlowski,5115905411
22324,22324,,Sergiusz,Sanojca,
22325,22325,Zygfryd Przewłocki z o.o.,Zygfryd,Przewłocki,8758212792
22326,22326,Lech Calewski z o.o.,Lech,Calewski,4367084492
22327,22327,Paweł Brzoza-Brzezina z o.o.,Paweł,Brzoza-Brzezina,7061251497
22328,22328,,Tadeusz,Kosina,
22329,22329,Wincenty Scheuring z o.o.,Wincenty,Scheuring,5484785870
22330,22330,,Gerard,Vincenz,
22331,22331,,Witold,Grabowski,
22332,22332,,Justyn,Berger,
22333,22333,,Jan,Miler,
22334,22334,,Lesław,Koczwara,
22335,22335,Czesław Bernatowicz z o.o.,Czesław,Bernatowicz,8972505260
22336,22336,,Fryderyk,Andrusiewicz,
22337,22337,,Artur,Capałła,
22338,22338,,Fuad,Romański,
22339,22339,,Piotr,Kuszelewski,
22340,22340,,Teodor,Kiełbasiński,
22341,22341,Ottokar Robakiewicz z o.o.,Ottokar,Robakiewicz,1243287305
22342,22342,,Lucjan,Hausner,
22343,22343,Michał Rosa z o.o.,Michał,Rosa,8498242179
22344,22344,,Plato,Blicharski,
22345,22345,,Euzebiusz,Łopatto,
22346,22346,,Andrzej,Gawlik,
22347,22347,Stanisław Majlich z o.o.,Stanisław,Majlich,8315030405
22348,22348,Rajmund Felsztyn z o.o.,Rajmund,Felsztyn,7137032959
22349,22349,,Ksawery,Peretiakowicz,
22350,22350,,Włodzimierz,Ciechanowski,
22351,22351,,Filip,Becker,
22352,22352,Kazimierz Bauer z o.o.,Kazimierz,Bauer,8699697886
22353,22353,Rafał Chadaj z o.o.,Rafał,Chadaj,8607961446
22354,22354,Mikołaj Liebich z o.o.,Mikołaj,Liebich,5287770820
22355,22355,,Gerard,Przychocki,
22356,22356,,Medard,Skrzywanek,
22357,22357,Bertold Barański z o.o.,Bertold,Barański,4156781721
22358,22358,Witold Kayzer z o.o.,Witold,Kayzer,7221922138
22359,22359,Janusz Bryliński z o.o.,Janusz,Bryliński,2565967093
22360,22360,,Norbert,Pohoski,
22361,22361,,Medard,Kochański,
22362,22362,,Teofil,Macieliński,
22363,22363,Franciszek Smorawiński z o.o.,Franciszek,Smorawiński,7905927277
22364,22364,,Szymon,Bobicki,
22365,22365,,Zygfryd,Englisch,
22366,22366,,Mieczysław,Grabowski,
22367,22367,,Ignacy,Kozłowski,
22368,22368,,Fuad,Gołubski,
22369,22369,Szymon Ciepichałł z o.o.,Szymon,Ciepichałł,1723435840
22370,22370,Gustaw Maciejowski z o.o.,Gustaw,Maciejowski,6670208046
22371,22371,Fryderyk Buchta z o.o.,Fryderyk,Buchta,6658569070
22372,22372,Wojciech Zawiślański z o.o.,Wojciech,Zawiślański,6091622973
22373,22373,Edward Hertel z o.o.,Edward,Hertel,1001534996
22374,22374,Ryszard Żongołłowicz z o.o.,Ryszard,Żongołłowicz,9392759945
22375,22375,,Ferdynand,Białkowski,
22376,22376,,Filip,Kownacki,
22377,22377,,Andrzej,Namysł,
22378,22378,Jakub Kowalczuk z o.o.,Jakub,Kowalczuk,4096346777
22379,22379,Lucjan Endel-Ragis z o.o.,Lucjan,Endel-Ragis,5638233062
22380,22380,,Ludwik,Krautwald de Annau,
22381,22381,,Juliusz,Szymański,
22382,22382,,Korneliusz,Jung,
22383,22383,,Maksymilian,Bartak,
22384,22384,Emil Jarosz-Kamionka z o.o.,Emil,Jarosz-Kamionka,3219818942
22385,22385,,Karol,Rapszewicz,
22386,22386,Wiktor Siwiec z o.o.,Wiktor,Siwiec,4643720615
22387,22387,,Edmund,Raganowicz,
22388,22388,,Teodor,Mojżyszek,
22389,22389,,Rafał,Procner,
22390,22390,,Albert,Szafran,
22391,22391,,Włodzimierz,Stępkowski,
22392,22392,,Ludwik,Kwiatkowski,
22393,22393,,Wiesław,Adamczyk,
22394,22394,Juliusz Szałowski z o.o.,Juliusz,Szałowski,7945207951
22395,22395,,Teofil,Bauer,
22396,22396,,Zygmunt,Parfianowicz,
22397,22397,Włodzimierz Polakowski z o.o.,Włodzimierz,Polakowski,4162853431
22398,22398,,Ottokar,Banach,
22399,22399,,Alfred,Budrewicz,
22400,22400,,Fryderyk,Skrzywanek,
22401,22401,,Michał,Demel,
22402,22402,Andrzej Psarski z o.o.,Andrzej,Psarski,9434698485
22403,22403,,Ernest,Nakoniecznikoff-Klukowski,
22404,22404,,Korneliusz,Bac,
22405,22405,,Edmund,Cypryszewski,
22406,22406,,Bolesław,Kaseja,
22407,22407,Kazimierz Dziadosz z o.o.,Kazimierz,Dziadosz,6313859765
22408,22408,,Rudolf,Piro,
22409,22409,Leonard Rusiecki z o.o.,Leonard,Rusiecki,3266611176
22410,22410,Maksymilian Ostwind-Zuzga z o.o.,Maksymilian,Ostwind-Zuzga,3775651776
22411,22411,,Wacław,Korwin-Kossakowski,
22412,22412,,Feliks,Maćkowski,
22413,22413,,Emil,Cendro,
22414,22414,,Rajmund,Bisztyga,
22415,22415,,Marcin,Aleksandrowicz,
22416,22416,Wiktor Godlewski z o.o.,Wiktor,Godlewski,4698294634
22417,22417,,Filip,Bilmin,
22418,22418,,Fryderyk,Bańkowski,
22419,22419,,Benedykt,Berezowski,
22420,22420,,Xawery,Pawłusiewicz,
22421,22421,,Bazyli,Gniadek,
22422,22422,,Norbert,Floryanowicz,
22423,22423,,Gabriel,Zygadłowicz,
22424,22424,Ottokar Gołogórski z o.o.,Ottokar,Gołogórski,4438323809
22425,22425,,Szczęsny,Gruszecki,
22426,22426,,Teodor,Klimecki,
22427,22427,Hipolit Dziwiłł z o.o.,Hipolit,Dziwiłł,1126876591
22428,22428,,Zygfryd,Kuszelewski,
22429,22429,Henryk Węglowski z o.o.,Henryk,Węglowski,6664887403
22430,22430,,Leonard,Dubiski,
22431,22431,,Plato,Jeszke,
22432,22432,Benedykt Markert z o.o.,Benedykt,Markert,2358349854
22433,22433,,Alojzy,Scazighino,
22434,22434,,Wilhelm,Pszonczak,
22435,22435,Leon Grzymirski z o.o.,Leon,Grzymirski,5885737503
22436,22436,,Gwidon,Passendorfer,
22437,22437,,Tomasz,Bucior,
22438,22438,Czesław Załuska z o.o.,Czesław,Załuska,3082406152
22439,22439,,Marcin,Saganowski,
22440,22440,,Lesław,Czenze,
22441,22441,,Władysław,Czyżek,
22442,22442,Marcin Solski z o.o.,Marcin,Solski,5277411431
22443,22443,,Gwidon,Czerny,
22444,22444,Chrystian Grabowski z o.o.,Chrystian,Grabowski,6442374208
22445,22445,Albert Bujak z o.o.,Albert,Bujak,2531157459
22446,22446,,Maria,Żychoń,
22447,22447,,Sylwester,Abłamowicz,
22448,22448,,Erazm,Terlecki,
22449,22449,Zenon Vincenz z o.o.,Zenon,Vincenz,4363650824
22450,22450,Ludomił Dąbek z o.o.,Ludomił,Dąbek,1738292566
22451,22451,Brunon Borowiec z o.o.,Brunon,Borowiec,3771234669
22452,22452,Apolinary Poniatowski z o.o.,Apolinary,Poniatowski,7861758696
22453,22453,Ludomił Kaczkowski z o.o.,Ludomił,Kaczkowski,8348492350
22454,22454,,Łucjan,Grynkiewicz-Sudnik,
22455,22455,Erwin Orłoś z o.o.,Erwin,Orłoś,7967792602
22456,22456,Bertold Barwiołek z o.o.,Bertold,Barwiołek,6201835422
22457,22457,Konstanty Wróbel z o.o.,Konstanty,Wróbel,4357617354
22458,22458,,Erazm,Stanek,
22459,22459,Andrzej Borkowski z o.o.,Andrzej,Borkowski,8471427910
22460,22460,Adolf Lewandowski z o.o.,Adolf,Lewandowski,1785340823
22461,22461,,Bernard,Fogel,
22462,22462,,Rajmund,Ciołkosz,
22463,22463,,Leszek,Scazighino,
22464,22464,,Teodor,Strumph-Wojtkiewicz,
22465,22465,Henryk Krzymiński z o.o.,Henryk,Krzymiński,8299207706
22466,22466,,Melchior,Grynkiewicz-Sudnik,
22467,22467,,Cezary,Maluszycki,
22468,22468,Wacław Procner z o.o.,Wacław,Procner,6662378293
22469,22469,,Ludomił,Blew,
22470,22470,Emil Meÿer z o.o.,Emil,Meÿer,1217722906
22471,22471,Stanisław Kęsicki z o.o.,Stanisław,Kęsicki,7204914763
22472,22472,Walery Gadomski z o.o.,Walery,Gadomski,9941017305
22473,22473,,Emil,Leszczyński,
22474,22474,Emil Jaxa-Rożen z o.o.,Emil,Jaxa-Rożen,6196120630
22475,22475,,Euzebiusz,Piłsudski,
22476,22476,,Jarosław,Słabicki,
22477,22477,,Eugeniusz,Machnicki,
22478,22478,,Teofil,Ziemblic,
22479,22479,Ottokar Karśnicki z o.o.,Ottokar,Karśnicki,4401255236
22480,22480,,Zygmunt,Miłkowski,
22481,22481,Leszek Kaseja z o.o.,Leszek,Kaseja,7608636439
22482,22482,,Jerzy,Korzeniowski,
22483,22483,Roman Weisbach z o.o.,Roman,Weisbach,1501515480
22484,22484,Leszek Schreyer z o.o.,Leszek,Schreyer,9061847339
22485,22485,Gerard Świętochowski z o.o.,Gerard,Świętochowski,5979194914
22486,22486,Dobiesław Styrczula z o.o.,Dobiesław,Styrczula,3268283814
22487,22487,,Konstanty,Wołkowicki,
22488,22488,Emilian Szczepanowski z o.o.,Emilian,Szczepanowski,7605664600
22489,22489,Eugeniusz Tarabanowicz z o.o.,Eugeniusz,Tarabanowicz,4900026954
22490,22490,,Lucjan,Bosak-Pakowski,
22491,22491,,Melchior,Mikołajczyk,
22492,22492,Justyn Bartsch z o.o.,Justyn,Bartsch,4743923692
22493,22493,,Modest,Brzechwa-Ajdukiewicz,
22494,22494,,Brunon,Vincenz,
22495,22495,Dobiesław Borkiewicz z o.o.,Dobiesław,Borkiewicz,4401133700
22496,22496,Alfons Krogulski z o.o.,Alfons,Krogulski,1630094151
22497,22497,Juliusz Kierkowski z o.o.,Juliusz,Kierkowski,2032267383
22498,22498,Wiesław Wrażej z o.o.,Wiesław,Wrażej,7389433133
22499,22499,,Fryderyk,Tupaj-Isertingen,
22500,22500,Euzebiusz Lachowicz z o.o.,Euzebiusz,Lachowicz,2568554994
22501,22501,Dobiesław Kozłowski z o.o.,Dobiesław,Kozłowski,9164417769
22502,22502,,Chrystian,Kasperlik,
22503,22503,,Eugeniusz,Zioło,
22504,22504,,Benedykt,Biesiadecki,
22505,22505,,Jakub,Sawan,
22506,22506,Franciszek Smorawiński z o.o.,Franciszek,Smorawiński,8688584771
22507,22507,,Zygfryd,Rosa,
22508,22508,,Kornel,Gosławski,
22509,22509,,Emil,Żółtowski,
22510,22510,,Modest,Ruśkiewicz,
22511,22511,,Fuad,Urban,
22512,22512,,Eugeniusz,Winicki,
22513,22513,,Narcyz,Socha,
22514,22514,Gustaw Kaseja z o.o.,Gustaw,Kaseja,7887737408
22515,22515,Albert Kuncewicz z o.o.,Albert,Kuncewicz,5455787394
22516,22516,,Osman,Sitko,
22517,22517,,Norbert,Podracki,
22518,22518,,Michał,Markert,
22519,22519,Hugo Buterlewicz z o.o.,Hugo,Buterlewicz,2196267219
22520,22520,,Teodor,Bończa-Tomaszewski,
22521,22521,,Szymon,Baszniak,
22522,22522,,Witold,Kuniczak,
22523,22523,,Erazm,Skibiński,
22524,22524,,Gabriel,Szczypa,
22525,22525,,Teodor,Chendyński,
22526,22526,,Korneliusz,Kuniczak,
22527,22527,Emilian Czeszejko-Sochacki z o.o.,Emilian,Czeszejko-Sochacki,7081040368
22528,22528,,Romuald,Wierzba,
22529,22529,,Bernard,Preisner,
22530,22530,Roman Bratro z o.o.,Roman,Bratro,7258151470
22531,22531,,Adolf,Słabicki,
22532,22532,Melchior Kalkus z o.o.,Melchior,Kalkus,7725628805
22533,22533,,Ryszard,Parfianowicz,
22534,22534,Antoni Grzmot-Skotnicki z o.o.,Antoni,Grzmot-Skotnicki,7687673727
22535,22535,,Alfred,Dindorf-Ankowicz,
22536,22536,,Wincenty,Bogucki,
22537,22537,,Maria,Żurakowski,
22538,22538,,Gustaw,Młodzianowski,
22539,22539,,Stefan,Błażejewski,
22540,22540,,Bernard,Brayczewski,
22541,22541,,Karol,Drzewiecki,
22542,22542,,Marcin,Kruk-Strzelecki,
22543,22543,Fuad Krudowski z o.o.,Fuad,Krudowski,9538290833
22544,22544,,Norbert,Maszadro,
22545,22545,Szczęsny Smorawiński z o.o.,Szczęsny,Smorawiński,5062442173
22546,22546,,Walerian,Zabierzowski,
22547,22547,,Bernard,Węda,
22548,22548,Bohdan Szałowski z o.o.,Bohdan,Szałowski,4304930579
22549,22549,,Jarosław,Smólski,
22550,22550,Gerard Sitko z o.o.,Gerard,Sitko,1481613701
22551,22551,,Zygmunt,Budrewicz,
22552,22552,Marian Bańkowski z o.o.,Marian,Bańkowski,3567147506
22553,22553,Heliodor Miler z o.o.,Heliodor,Miler,3427228829
22554,22554,,Franciszek,Ryl,
22555,22555,,Fryderyk,Dukiet,
22556,22556,,Brunon,Nałęcz-Nieniewski,
22557,22557,,Lucjan,Jugendfein,
22558,22558,,Jędrzej,Hubicki,
22559,22559,Plato Misiąg z o.o.,Plato,Misiąg,9479261792
22560,22560,Bernard Rómmel z o.o.,Bernard,Rómmel,5779177851
22561,22561,,Wincenty,Rowecki,
22562,22562,Kanty Zemanek z o.o.,Kanty,Zemanek,7045095303
22563,22563,,Emanuel,Taczak,
22564,22564,,Adam,Makowski,
22565,22565,,Teofil,Ginalski,
22566,22566,Bertold Mochnacki z o.o.,Bertold,Mochnacki,8548607669
22567,22567,,Łucjan,Kubiczek,
22568,22568,Lech Skalski z o.o.,Lech,Skalski,3765199026
22569,22569,,Lucjan,Lechnicki,
22570,22570,,Tomasz,Cencek,
22571,22571,,Wilhelm,Niedźwiedzki,
22572,22572,,Rajmund,Plewako,
22573,22573,Łucjan Stankiewicz z o.o.,Łucjan,Stankiewicz,2515404420
22574,22574,Modest Jeszke z o.o.,Modest,Jeszke,4836759573
22575,22575,Apolinary Stempniewicz z o.o.,Apolinary,Stempniewicz,1735192933
22576,22576,Wiesław Buchalski z o.o.,Wiesław,Buchalski,8933879527
22577,22577,,Herman,Urban,
22578,22578,Ludomił Mięsowicz z o.o.,Ludomił,Mięsowicz,8994684424
22579,22579,,Anastazy,Fedórko,
22580,22580,Plato Klimecki z o.o.,Plato,Klimecki,4913786756
22581,22581,,Szczęsny,Czechowicz,
22582,22582,,Tytus,Olszewski,
22583,22583,Plato Murdza z o.o.,Plato,Murdza,3660837044
22584,22584,Edwin Supniewski z o.o.,Edwin,Supniewski,8552557924
22585,22585,Teodor Burczak z o.o.,Teodor,Burczak,5640918805
22586,22586,,Marek,Fedórko,
22587,22587,,Ludwik,Danilewicz,
22588,22588,Melchior Wyrwiński z o.o.,Melchior,Wyrwiński,3571692733
22589,22589,Ernest Brachaczek z o.o.,Ernest,Brachaczek,6740434242
22590,22590,,Franciszek,Gadomski,
22591,22591,,Emanuel,Dusiewicz,
22592,22592,Rudolf Axentowicz z o.o.,Rudolf,Axentowicz,1112137579
22593,22593,Ksawery Piro z o.o.,Ksawery,Piro,5927518202
22594,22594,Kornel Pileski z o.o.,Kornel,Pileski,4860259968
22595,22595,,Witold,Becker,
22596,22596,,Edwin,Dulęba,
22597,22597,Plato Grączykowski z o.o.,Plato,Grączykowski,8205027689
22598,22598,,Gwidon,Buchta,
22599,22599,Erwin Benesch z o.o.,Erwin,Benesch,2052194261
22600,22600,Roman Iwanowski z o.o.,Roman,Iwanowski,5648486716
