ID,ADRES_ID,NAZWA,IMIE,NAZWISKO,NIP
2389,2389,Zdzisław Bogucki z o.o.,Zdzisław,Bogucki,2266926917
2390,2390,,Edmund,Widacki,
2391,2391,Hugo Podracki z o.o.,Hugo,Podracki,5777677964
2392,2392,,Modest,Waśkiewicz,
2393,2393,,Józef,Rómmel,
2394,2394,Wojciech Lawicz-Liszka z o.o.,Wojciech,Lawicz-Liszka,1988253257
2395,2395,,Leopold,Mochnacki,
2396,2396,Melchior Miler z o.o.,Melchior,Miler,6243045167
2397,2397,Hieronim Getter z o.o.,Hieronim,Getter,5065772237
2398,2398,,Rajmund,Prugar,
2399,2399,Marek Maluszycki z o.o.,Marek,Maluszycki,2097872032
2400,2400,,Witold,Stempniewicz,
2401,2401,Lesław Bratro z o.o.,Lesław,Bratro,3029132144
2402,2402,Edwin Oskierka-Kramarczyk z o.o.,Edwin,Oskierka-Kramarczyk,1056525691
2403,2403,,Justyn,Rolewicz,
2404,2404,,Bazyli,Popowicz,
2405,2405,,Wilhelm,Białkowski,
2406,2406,,Wacław,Sabliński,
2407,2407,,Melchior,Bargieł,
2408,2408,Osman Kalinowski z o.o.,Osman,Kalinowski,5264806479
2409,2409,,Marian,Skwarczyński,
2410,2410,Teofil Bilor z o.o.,Teofil,Bilor,4998225069
2411,2411,Eugeniusz Dańkowski z o.o.,Eugeniusz,Dańkowski,2811508243
2412,2412,Albert Chadaj z o.o.,Albert,Chadaj,1833578920
2413,2413,,Tytus,Lipiński,
2414,2414,,Plato,Więckowski,
2415,2415,,Roman,Balko,
2416,2416,Czesław Drozd-Gierymski z o.o.,Czesław,Drozd-Gierymski,4758604703
2417,2417,,Teodor,Englisch,
2418,2418,Paweł Czyżek z o.o.,Paweł,Czyżek,2676843701
2419,2419,Janusz Abłamowicz z o.o.,Janusz,Abłamowicz,7555814353
2420,2420,,Maksymilian,Plesner,
2421,2421,,Zygfryd,Balko,
2422,2422,Gerard Ziętkiewicz z o.o.,Gerard,Ziętkiewicz,8405195413
2423,2423,Anastazy Karśnicki z o.o.,Anastazy,Karśnicki,9036077917
2424,2424,Marcin Dobiasz z o.o.,Marcin,Dobiasz,3370108115
2425,2425,Ludwik Wołowski z o.o.,Ludwik,Wołowski,3390133278
2426,2426,,Ignacy,Janus,
2427,2427,,Juliusz,Łakomy,
2428,2428,,Emilian,Sznuk,
2429,2429,,Ernest,Ciepichałł,
2430,2430,,Bazyli,Sidor,
2431,2431,,Edwin,Butler,
2432,2432,,Piotr,Rómmel,
2433,2433,,Apolinary,Szarski,
2434,2434,,Antoni,Blok,
2435,2435,Antoni Namysł z o.o.,Antoni,Namysł,4292433723
2436,2436,Kazimierz Władyka z o.o.,Kazimierz,Władyka,9416927212
2437,2437,Gwidon Kanaś z o.o.,Gwidon,Kanaś,5366055475
2438,2438,,Emilian,Cehak,
2439,2439,,Franciszek,Mikołajczyk,
2440,2440,,Brunon,Knapp,
2441,2441,,Ignacy,Zagórski,
2442,2442,,Michał,Wierzba,
2443,2443,Alfred Mikke z o.o.,Alfred,Mikke,2528737449
2444,2444,,Paweł,Łobza,
2445,2445,Iwo Korab-Janiewicz z o.o.,Iwo,Korab-Janiewicz,1750809243
2446,2446,Gabriel Glabisz z o.o.,Gabriel,Glabisz,5957530177
2447,2447,,Medard,Taczak,
2448,2448,Bazyli Kowalewski z o.o.,Bazyli,Kowalewski,9370577972
2449,2449,,Fuad,Kucza,
2450,2450,,Jarosław,Lewiński,
2451,2451,Leszek Kuczewski z o.o.,Leszek,Kuczewski,7656733361
2452,2452,,Modest,Piltz,
2453,2453,,Konstanty,Kuchar,
2454,2454,,Piotr,Galiński,
2455,2455,,Dobiesław,Szarski,
2456,2456,,Kornel,Strzelczyk,
2457,2457,Plato Woźniakowski z o.o.,Plato,Woźniakowski,8532259138
2458,2458,,Wiktor,Kleeberg,
2459,2459,,Hugo,Bortnowski,
2460,2460,Benedykt Chrobaczyński z o.o.,Benedykt,Chrobaczyński,2664699748
2461,2461,,Teofil,Dragat,
2462,2462,Wojciech Trzasko-Durski z o.o.,Wojciech,Trzasko-Durski,3239128474
2463,2463,,Jędrzej,Machlowski,
2464,2464,Rudolf Mniszek z o.o.,Rudolf,Mniszek,3669719114
2465,2465,Paweł Berbecki z o.o.,Paweł,Berbecki,9970709891
2466,2466,,Ludomił,Jaxa-Rożen,
2467,2467,,Józef,Pohorecki,
2468,2468,,Ottokar,Robakiewicz,
2469,2469,Leszek Król z o.o.,Leszek,Król,8770654367
2470,2470,Andrzej Wyspiański z o.o.,Andrzej,Wyspiański,2498730125
2471,2471,,Dobiesław,Woyniłłowicz,
2472,2472,,Teofil,Jarosz-Kamionka,
2473,2473,,Plato,Święcicki,
2474,2474,,Modest,Bończa-Uzdowski,
2475,2475,Heliodor Bajer z o.o.,Heliodor,Bajer,2900916425
2476,2476,Ottokar Florek z o.o.,Ottokar,Florek,2395375335
2477,2477,Zygmunt Gatty-Kostyal z o.o.,Zygmunt,Gatty-Kostyal,8311005762
2478,2478,,Paweł,Kubiczek,
2479,2479,,Janusz,Rolewicz,
2480,2480,,Mikołaj,Aleksandrowicz,
2481,2481,Marian Kozakiewicz z o.o.,Marian,Kozakiewicz,5221265641
2482,2482,,Wincenty,Kułakowski,
2483,2483,Jerzy Grodzki z o.o.,Jerzy,Grodzki,3088728182
2484,2484,Aleksander Brzeziński z o.o.,Aleksander,Brzeziński,6895006782
2485,2485,Alojzy Łomnicki z o.o.,Alojzy,Łomnicki,7280346020
2486,2486,Narcyz Taczak z o.o.,Narcyz,Taczak,6198231509
2487,2487,Benedykt Piotrowski z o.o.,Benedykt,Piotrowski,1080276402
2488,2488,,Brunon,Dziwiłł,
2489,2489,,Karol,Pajewski,
2490,2490,,Hieronim,Bielowicz,
2491,2491,,Fryderyk,Wojtkielewicz,
2492,2492,,Adolf,Biskupski,
2493,2493,,Jerzy,Getter,
2494,2494,Janusz Skokowski z o.o.,Janusz,Skokowski,8847466522
2495,2495,,Justyn,Floryanowicz,
2496,2496,,Kazimierz,Sochański,
2497,2497,,Walery,Koeb,
2498,2498,Norbert Kister z o.o.,Norbert,Kister,7670832439
2499,2499,,Plato,Senkowski,
2500,2500,Alfred Karśnicki z o.o.,Alfred,Karśnicki,2196671450
2501,2501,Franciszek Kutyba z o.o.,Franciszek,Kutyba,7603079208
2502,2502,,Ferdynand,Nowak,
2503,2503,Apolinary Jeszke z o.o.,Apolinary,Jeszke,7160092673
2504,2504,,Karol,Sabliński,
2505,2505,,Albert,Stasiaczek,
2506,2506,,Antoni,Szczerba-Likiernik,
2507,2507,Artur Luśniak z o.o.,Artur,Luśniak,6855889503
2508,2508,Bronisław Hajkowicz z o.o.,Bronisław,Hajkowicz,1301731676
2509,2509,,Aleksander,Czynciel,
2510,2510,Alfred Niewęgłowski z o.o.,Alfred,Niewęgłowski,5327063994
2511,2511,Bronisław Majlich z o.o.,Bronisław,Majlich,1071993930
2512,2512,,Roman,Beck,
2513,2513,,Bazyli,Bracławski-Herman,
2514,2514,,Walery,Walczak,
2515,2515,Filip Słoniowski z o.o.,Filip,Słoniowski,7348636487
2516,2516,,Gabriel,Walczak,
2517,2517,,Hieronim,Bagiński,
2518,2518,,Michał,Zawisza de Sulima,
2519,2519,,Fuad,Porwit,
2520,2520,,Leszek,Szenajch,
2521,2521,,Szymon,Jung,
2522,2522,Konstanty Woysym-Antoniewicz z o.o.,Konstanty,Woysym-Antoniewicz,1446404290
2523,2523,Wacław Flatau z o.o.,Wacław,Flatau,8894133847
2524,2524,,Ferdynand,Bauer,
2525,2525,,Bertold,Wańkowicz,
2526,2526,,Jakub,Bydliński,
2527,2527,,Łucjan,Biesiadecki,
2528,2528,,Benedykt,Rowecki,
2529,2529,Maksymilian Wańkowicz z o.o.,Maksymilian,Wańkowicz,5656248474
2530,2530,,Narcyz,Targowski-Tarnawa,
2531,2531,,Rafał,Maks,
2532,2532,,Wincenty,Pileski,
2533,2533,,August,Mięsowicz,
2534,2534,,Tadeusz,Paszkiewicz,
2535,2535,,Melchior,Bojarski,
2536,2536,,Walerian,Szczypa,
2537,2537,Wiesław Dubiel z o.o.,Wiesław,Dubiel,3538398137
2538,2538,Alojzy Konieczny z o.o.,Alojzy,Konieczny,8936850612
2539,2539,Emil Buterlewicz z o.o.,Emil,Buterlewicz,7560281714
2540,2540,Albert Sielewicz z o.o.,Albert,Sielewicz,6656445517
2541,2541,,Rafał,Łagiewski,
2542,2542,Brunon Hickiewicz z o.o.,Brunon,Hickiewicz,9086985981
2543,2543,Antoni Dziadosz z o.o.,Antoni,Dziadosz,9640820383
2544,2544,Kornel Rosa z o.o.,Kornel,Rosa,1465856985
2545,2545,Czesław Schramm z o.o.,Czesław,Schramm,3462945041
2546,2546,Stefan Mniszek z o.o.,Stefan,Mniszek,5354043396
2547,2547,Emil Rusiecki z o.o.,Emil,Rusiecki,9688372844
2548,2548,Stefan Młotek z o.o.,Stefan,Młotek,6319478697
2549,2549,,Herman,Dekański,
2550,2550,Otton Drozdowski z o.o.,Otton,Drozdowski,8298561564
2551,2551,Erwin Cibicki z o.o.,Erwin,Cibicki,5940965871
2552,2552,Alfred Furgalski z o.o.,Alfred,Furgalski,7359901316
2553,2553,Iwo Wiertelak z o.o.,Iwo,Wiertelak,6863940598
2554,2554,,Ernest,Langrod,
2555,2555,Adam Korwin-Kossakowski z o.o.,Adam,Korwin-Kossakowski,9573963936
2556,2556,,Marcin,Krannerwetter,
2557,2557,,Gwidon,Bielak,
2558,2558,,Jerzy,Luśniak,
2559,2559,Marcin Szłapa z o.o.,Marcin,Szłapa,7362301216
2560,2560,Maksymilian Abratowski z o.o.,Maksymilian,Abratowski,8668597730
2561,2561,,Modest,Olszewski,
2562,2562,,Rudolf,Rożniecki,
2563,2563,,Lucjan,Oksza-Orzechowski,
2564,2564,,Erwin,Badowski,
2565,2565,,Marcin,Bauer,
2566,2566,,Piotr,Luśniak,
2567,2567,Feliks Bogdziewicz z o.o.,Feliks,Bogdziewicz,4843348731
2568,2568,,Michał,Handelsman,
2569,2569,Wincenty Strumph-Wojtkiewicz z o.o.,Wincenty,Strumph-Wojtkiewicz,5869066297
2570,2570,Alfons Blumski z o.o.,Alfons,Blumski,1690431800
2571,2571,,Adam,Płatek,
2572,2572,Ferdynand Banasiewicz z o.o.,Ferdynand,Banasiewicz,4410440456
2573,2573,Iwo Belof z o.o.,Iwo,Belof,8231925038
2574,2574,,Tytus,Lawicz-Liszka,
2575,2575,,Aleksander,Eile,
2576,2576,,Stefan,Zawadowski,
2577,2577,,Bolesław,Piskor,
2578,2578,Stefan Machcewicz z o.o.,Stefan,Machcewicz,1253223141
2579,2579,,Narcyz,Biernat,
2580,2580,Erwin Wawrosz z o.o.,Erwin,Wawrosz,8286405020
2581,2581,,Justyn,Krannerwetter,
2582,2582,,Marcin,Dobrowolski,
2583,2583,Dobiesław Gano z o.o.,Dobiesław,Gano,1185361416
2584,2584,Andrzej Węda z o.o.,Andrzej,Węda,3087140591
2585,2585,Tadeusz Błażejewski z o.o.,Tadeusz,Błażejewski,5119466509
2586,2586,,Kazimierz,Mrowec,
2587,2587,Marceli Radziszewski z o.o.,Marceli,Radziszewski,2268983836
2588,2588,,Brunon,Świętochowski,
2589,2589,,Zdzisław,Szwajkowski,
2590,2590,Norbert Bogaczewicz z o.o.,Norbert,Bogaczewicz,7825236333
2591,2591,,Albert,Picheta,
2592,2592,,Adolf,Cieński,
2593,2593,Hipolit Poniatowski z o.o.,Hipolit,Poniatowski,4718609809
2594,2594,Antoni Kronenberg z o.o.,Antoni,Kronenberg,1088235575
2595,2595,Antoni Zaleski z o.o.,Antoni,Zaleski,5298709739
2596,2596,,Emanuel,Baranowicz,
2597,2597,,Karol,Stotko,
2598,2598,Leszek Jarosz-Kamionka z o.o.,Leszek,Jarosz-Kamionka,6296073443
2599,2599,,Jan,Majkowski,
2600,2600,Karol Wójcik z o.o.,Karol,Wójcik,9653937759
2601,2601,Benedykt Dorantt z o.o.,Benedykt,Dorantt,9217709999
2602,2602,,Paweł,Hertel,
2603,2603,Stefan Borowiec z o.o.,Stefan,Borowiec,5023945766
2604,2604,,August,Laskowski,
2605,2605,,Teodor,Nałęcz-Nieniewski,
2606,2606,,Józef,Arnekker,
2607,2607,Alfons Brochwicz-Lewiński z o.o.,Alfons,Brochwicz-Lewiński,1514364566
2608,2608,,Emil,Czaykowski,
2609,2609,Alfons Uklański z o.o.,Alfons,Uklański,2578355909
2610,2610,,Wacław,Piltz,
2611,2611,,Bazyli,Jastrzębski,
2612,2612,,Rafał,Trepto,
2613,2613,,Bertold,Ćwikliński,
2614,2614,Maksymilian Ostrowski z o.o.,Maksymilian,Ostrowski,7360340181
2615,2615,,Kazimierz,Gościewicz,
2616,2616,Szymon Komorowski z o.o.,Szymon,Komorowski,1255269287
2617,2617,,Eugeniusz,Kiełbasiński,
2618,2618,Szymon Ruśkiewicz z o.o.,Szymon,Ruśkiewicz,2513741874
2619,2619,,Bazyli,Maciejowski,
2620,2620,Jędrzej Bielecki z o.o.,Jędrzej,Bielecki,6353669841
2621,2621,Erwin Frydrych z o.o.,Erwin,Frydrych,5718751742
2622,2622,Kazimierz Raypert z o.o.,Kazimierz,Raypert,7018667462
2623,2623,Brunon Trepto z o.o.,Brunon,Trepto,5381887340
2624,2624,Osman Brzozowski z o.o.,Osman,Brzozowski,4314587621
2625,2625,,Anastazy,Gruszecki,
2626,2626,,Szymon,Brayczewski,
2627,2627,,Ksawery,Borowiec,
2628,2628,,Karol,Łojkiewicz,
2629,2629,Adolf Fyda z o.o.,Adolf,Fyda,8510808240
2630,2630,Wilhelm Daniłowski z o.o.,Wilhelm,Daniłowski,4666493058
2631,2631,,Janusz,Machlowski,
2632,2632,,Jarosław,Wójcik,
2633,2633,,Medard,Schmidt,
2634,2634,Walery Malicki z o.o.,Walery,Malicki,3443982170
2635,2635,,Dobiesław,Batsch,
2636,2636,,Roman,Jeszke,
2637,2637,,Xawery,Rapacki,
2638,2638,,Leszek,Buchcik,
2639,2639,,Teofil,Węglowski,
2640,2640,,Edmund,Ryś-Trojanowski,
2641,2641,,Lech,Armiński,
2642,2642,,Heliodor,Wawrosz,
2643,2643,,Fryderyk,Rożniecki,
2644,2644,,Piotr,Belohlavek,
2645,2645,Ludwik Kurek z o.o.,Ludwik,Kurek,6226610947
2646,2646,,Paweł,Romański,
2647,2647,,Lesław,Skrzywanek,
2648,2648,,Leszek,Sarnowicz,
2649,2649,,Jakub,Tkaczow,
2650,2650,,Anastazy,Kownacki,
2651,2651,,Hieronim,Bianchi,
2652,2652,Medard Bilor z o.o.,Medard,Bilor,2120274780
2653,2653,Euzebiusz Rolewicz z o.o.,Euzebiusz,Rolewicz,8234942550
2654,2654,Walerian Paciorek z o.o.,Walerian,Paciorek,3768945686
2655,2655,,Hieronim,Starczewski,
2656,2656,Wiktor Kołłątaj-Srzednicki z o.o.,Wiktor,Kołłątaj-Srzednicki,5214379411
2657,2657,,Walerian,Cichowski,
2658,2658,Łucjan Sidor z o.o.,Łucjan,Sidor,1225219331
2659,2659,Piotr Bierowski z o.o.,Piotr,Bierowski,5469449297
2660,2660,Juliusz Messinger z o.o.,Juliusz,Messinger,3733217656
2661,2661,,Bazyli,Piasecki,
2662,2662,,Alojzy,Maszadro,
2663,2663,,Zbigniew,Donimirski,
2664,2664,,Leonard,Zawisza de Sulima,
2665,2665,Bazyli Czikel z o.o.,Bazyli,Czikel,6848040277
2666,2666,,Felicjan,Juszczyk,
2667,2667,,Heliodor,Krzymiński,
2668,2668,,Kornel,Pajączkowski-Dydyński,
2669,2669,,Tytus,Bocheński,
2670,2670,Bolesław Krzeczunowicz z o.o.,Bolesław,Krzeczunowicz,4129455233
2671,2671,,Roman,Czopór,
2672,2672,Zygfryd Antonowicz z o.o.,Zygfryd,Antonowicz,7183810891
2673,2673,,Feliks,Cięciel,
2674,2674,Kazimierz Hörl z o.o.,Kazimierz,Hörl,2939500546
2675,2675,,Hieronim,Gogolewski,
2676,2676,,Bazyli,Lipcsey-Steiner,
2677,2677,Czesław Bazarnik z o.o.,Czesław,Bazarnik,1336388571
2678,2678,,Marcin,Skoczylas,
2679,2679,,Emil,Brzozowski,
2680,2680,,Wilhelm,Młotek,
2681,2681,Bernard Krajewski z o.o.,Bernard,Krajewski,3189510529
2682,2682,,Zygfryd,Zimmer,
2683,2683,Leon Dominik z o.o.,Leon,Dominik,8214103016
2684,2684,Wiktor Danilewicz z o.o.,Wiktor,Danilewicz,9149561072
2685,2685,,Władysław,Zegarski,
2686,2686,,Alfred,Horyd,
2687,2687,,Stefan,Ciołkosz,
2688,2688,,Walery,Arwaniti,
2689,2689,Dobiesław Samójłowicz-Salamonowicz z o.o.,Dobiesław,Samójłowicz-Salamonowicz,9336922266
2690,2690,,Józef,Kuchar,
2691,2691,,Maria,Ślepecki,
2692,2692,,Brunon,Myszkowski,
2693,2693,,Leon,Witecki,
2694,2694,Marian Hertel z o.o.,Marian,Hertel,7124248505
2695,2695,,Wiktor,Kuncewicz,
2696,2696,,Apolinary,Kretowicz,
2697,2697,,Bohdan,Więckowski,
2698,2698,,Hieronim,Algajer,
2699,2699,Kornel Uklański z o.o.,Kornel,Uklański,3046154516
2700,2700,,Konstanty,Sidor,
2701,2701,,Edwin,Pecka,
2702,2702,,Kanty,Grzmot-Skotnicki,
2703,2703,Jerzy Szewalski z o.o.,Jerzy,Szewalski,9802220285
2704,2704,,Lucjan,Denhoff-Czarnocki,
2705,2705,,Brunon,Chirowski,
2706,2706,,Rafał,Skokowski,
2707,2707,Olgierd Seruga z o.o.,Olgierd,Seruga,8417101353
2708,2708,Rafał Kalinowski z o.o.,Rafał,Kalinowski,3079894665
2709,2709,,Xawery,Boruszczak,
2710,2710,,Wiesław,Wysłouch,
2711,2711,,Albert,Żongołłowicz,
2712,2712,Maksymilian Łuczak z o.o.,Maksymilian,Łuczak,6520023040
2713,2713,Witold Charaszkiewicz z o.o.,Witold,Charaszkiewicz,9301857631
2714,2714,,Tomasz,Bucior,
2715,2715,Dobiesław Ziemblic z o.o.,Dobiesław,Ziemblic,9436550216
2716,2716,Marian Endel-Ragis z o.o.,Marian,Endel-Ragis,2881322468
2717,2717,,Roman,Brożek,
2718,2718,,Hipolit,Markiel,
2719,2719,Władysław Czuruk z o.o.,Władysław,Czuruk,6269599412
2720,2720,Szymon Niedźwiedzki z o.o.,Szymon,Niedźwiedzki,3253194972
2721,2721,,Bruno,Langner,
2722,2722,Maria Furgalski z o.o.,Maria,Furgalski,3393982586
2723,2723,Stefan Gatty-Kostyal z o.o.,Stefan,Gatty-Kostyal,1790502996
2724,2724,,Iwo,Ratułowski,
2725,2725,Euzebiusz Jegliński z o.o.,Euzebiusz,Jegliński,1864275616
2726,2726,,Chrystian,Witwicki,
2727,2727,,Leszek,Horodyński,
2728,2728,,Tomasz,Gorczyca,
2729,2729,,Antoni,Olbrycht,
2730,2730,Teofil Arnoldt-Russocki z o.o.,Teofil,Arnoldt-Russocki,9959166778
2731,2731,,Marian,Babiański,
2732,2732,,Emanuel,Kunicki,
2733,2733,,Mieczysław,Machnicki,
2734,2734,Zbigniew Zawisza de Sulima z o.o.,Zbigniew,Zawisza de Sulima,8836971036
2735,2735,,Ernest,Słoniowski,
2736,2736,Edwin Lewiński z o.o.,Edwin,Lewiński,1940694853
2737,2737,Emilian Wojtyniak z o.o.,Emilian,Wojtyniak,3116798685
2738,2738,Edward Roszczynialski z o.o.,Edward,Roszczynialski,7102216523
2739,2739,,Lesław,Prugar,
2740,2740,,Jarosław,Witecki,
2741,2741,,Benedykt,Siwy,
2742,2742,,Zygmunt,Wołkowicki,
2743,2743,,Bronisław,Strumph-Wojtkiewicz,
2744,2744,,Artur,Borkiewicz,
2745,2745,Korneliusz Chirowski z o.o.,Korneliusz,Chirowski,6581989016
2746,2746,,Bronisław,Czuruk,
2747,2747,,Jakub,Ulrych,
2748,2748,,Iwo,Litwinowicz,
2749,2749,,Bertold,Makarczyk,
2750,2750,,Alojzy,Wierzba,
2751,2751,Marcin Orłowski z o.o.,Marcin,Orłowski,6056064207
2752,2752,Witold Barański z o.o.,Witold,Barański,2975548166
2753,2753,,Michał,Czerny,
2754,2754,,Jarosław,Brzeszczyński,
2755,2755,Władysław Fogel z o.o.,Władysław,Fogel,2887859393
2756,2756,,Zdzisław,Bończa-Uzdowski,
2757,2757,Romuald Culic z o.o.,Romuald,Culic,2884533700
2758,2758,,Maria,Kruk-Śmigla,
2759,2759,,August,Małachowski,
2760,2760,,Stanisław,Batycki,
2761,2761,Stefan Tabisz z o.o.,Stefan,Tabisz,8013345596
2762,2762,,Zygmunt,Czernicki,
2763,2763,,Bazyli,Baranowski,
2764,2764,Narcyz Nałęcz-Gembicki z o.o.,Narcyz,Nałęcz-Gembicki,8457135347
2765,2765,,Bernard,Budrewicz,
2766,2766,,Justyn,Bunsch,
2767,2767,,Stanisław,Czarnocki,
2768,2768,Aleksander Romańczuk z o.o.,Aleksander,Romańczuk,7364213684
2769,2769,,Chrystian,Krogulski,
2770,2770,,Franciszek,Ginalski,
2771,2771,Henryk Mikołajczyk z o.o.,Henryk,Mikołajczyk,1347688028
2772,2772,Bertold Jurecki z o.o.,Bertold,Jurecki,7055406097
2773,2773,Kornel Biestek z o.o.,Kornel,Biestek,3915777574
2774,2774,,Osman,Andrzejowski,
2775,2775,,Karol,Błędzki,
2776,2776,,Erazm,Polakowski,
2777,2777,,Hipolit,Lisowski,
2778,2778,,Benedykt,Cibicki,
2779,2779,,Maksymilian,Korab-Janiewicz,
2780,2780,,Kanty,Bogdziewicz,
2781,2781,Roman Krudowski z o.o.,Roman,Krudowski,1914265147
2782,2782,,Gwidon,Angerman,
2783,2783,,Zenon,Sykulski,
2784,2784,,Bruno,Lipiński,
2785,2785,Zdzisław Baranowski z o.o.,Zdzisław,Baranowski,3826362659
2786,2786,,Juliusz,Maluszycki,
2787,2787,August Maresz z o.o.,August,Maresz,9672346052
2788,2788,,Roman,Ostwind-Zuzga,
2789,2789,,Wiktor,Czyżek,
2790,2790,,Szczęsny,Błotnicki,
2791,2791,Zenon Gross z o.o.,Zenon,Gross,1502893236
2792,2792,,Medard,Stasiaczek,
2793,2793,,Ludwik,Bocheński,
2794,2794,,Narcyz,Batycki,
2795,2795,,Iwo,Sztark,
2796,2796,Tomasz Koeb z o.o.,Tomasz,Koeb,4103451235
2797,2797,,Leon,Szarski,
2798,2798,Lucjan Szczerba z o.o.,Lucjan,Szczerba,5861556054
2799,2799,Wiktor Narbutt-Łuczyński z o.o.,Wiktor,Narbutt-Łuczyński,8007268955
2800,2800,,Zenon,Charaszkiewicz,
2801,2801,,Marceli,Porwit,
2802,2802,,Gwidon,Świętochowski,
2803,2803,,Norbert,Marszewski,
2804,2804,,Ludomił,Rożniecki,
2805,2805,,Walery,Kapuściński,
2806,2806,,Marian,Ratułowski,
2807,2807,Apolinary Pasternak z o.o.,Apolinary,Pasternak,3355645623
2808,2808,,Jerzy,Aleksandrowicz,
2809,2809,Ksawery Gierka z o.o.,Ksawery,Gierka,5247594918
2810,2810,,Hieronim,Juszczacki,
2811,2811,Jędrzej Fyda z o.o.,Jędrzej,Fyda,3850031541
2812,2812,Sylwester Lawicz-Liszka z o.o.,Sylwester,Lawicz-Liszka,4263819781
2813,2813,,Chrystian,Schmidt,
2814,2814,,Tadeusz,Ryziński,
2815,2815,,Lech,Dańkowski,
2816,2816,Maria Mochnacki z o.o.,Maria,Mochnacki,4339431066
2817,2817,Bernard Rola-Żymierski z o.o.,Bernard,Rola-Żymierski,4782149788
2818,2818,,Osman,Matz,
2819,2819,,Emanuel,Moraczewski,
2820,2820,Tadeusz Berg z o.o.,Tadeusz,Berg,1343231044
2821,2821,Cezary Atlas z o.o.,Cezary,Atlas,8431663372
2822,2822,,Bohdan,Machlowski,
2823,2823,,Bertold,Baranowski,
2824,2824,,Bohdan,Handelsman,
2825,2825,,Apolinary,Mackiewicz,
2826,2826,Konrad Kaczyński z o.o.,Konrad,Kaczyński,1000045373
2827,2827,,Eugeniusz,Schaitter,
2828,2828,Łucjan Romański z o.o.,Łucjan,Romański,4071889140
2829,2829,,Antoni,Cetnerowski,
2830,2830,Osman Pyz z o.o.,Osman,Pyz,6740354139
2831,2831,,Maria,Bartsch,
2832,2832,Benedykt Brzęk-Osiński z o.o.,Benedykt,Brzęk-Osiński,2774034802
2833,2833,Julian Knapp z o.o.,Julian,Knapp,7871777591
2834,2834,,Narcyz,Zdanowski,
2835,2835,Bolesław Błażejewski z o.o.,Bolesław,Błażejewski,3575311762
2836,2836,,Alfons,Ścibor-Marchocki,
2837,2837,,Hipolit,Dobrowolski,
2838,2838,,Leszek,Cwenarski,
2839,2839,Czesław Bosak-Pakowski z o.o.,Czesław,Bosak-Pakowski,8289531631
2840,2840,Felicjan Galiński z o.o.,Felicjan,Galiński,2612351130
2841,2841,Adam Sadowski z o.o.,Adam,Sadowski,3079591712
2842,2842,,Tytus,Nekanda-Trepka,
2843,2843,,Zenon,Stachiewicz,
2844,2844,Anastazy Czarnocki z o.o.,Anastazy,Czarnocki,9455527946
2845,2845,,Hipolit,Roykiewicz,
2846,2846,,Henryk,Preisner,
2847,2847,Władysław Passendorfer z o.o.,Władysław,Passendorfer,5461907649
2848,2848,Osman Chełmecki z o.o.,Osman,Chełmecki,6608601667
2849,2849,,Rafał,Fogel,
2850,2850,,Ignacy,Kotowski,
2851,2851,Artur Żychoń z o.o.,Artur,Żychoń,6378498750
2852,2852,,Zygfryd,Wrześniowski,
2853,2853,Rafał Jarosz-Kamionka z o.o.,Rafał,Jarosz-Kamionka,1155149390
2854,2854,,Iwo,Borowiec,
2855,2855,Wilhelm Hubicki z o.o.,Wilhelm,Hubicki,2415742678
2856,2856,,Bruno,Baraniecki,
2857,2857,,Rajmund,Dusiewicz,
2858,2858,,Hugo,Berezowski,
2859,2859,,Lucjan,Bursa,
2860,2860,Hipolit Ryl z o.o.,Hipolit,Ryl,9030136834
2861,2861,,Filip,Szymkowiak,
2862,2862,,Jakub,Belof,
2863,2863,,Artur,Jurecki,
2864,2864,,Wincenty,Stefanicki,
2865,2865,,Sylwester,Rachmistruk,
2866,2866,,Filip,Sitko,
2867,2867,,Bohdan,Pileski,
2868,2868,,Teofil,Ostrowski,
2869,2869,,Hieronim,Nowicki,
2870,2870,,Ryszard,Miciński,
2871,2871,,Artur,Mojżyszek,
2872,2872,,Justyn,Filipkowski,
2873,2873,,Witold,Kurnatowski,
2874,2874,,Henryk,Podziemski,
2875,2875,Wilhelm Niesobski z o.o.,Wilhelm,Niesobski,5053806938
2876,2876,,Bertold,Bartelmus,
2877,2877,Narcyz Arciszewski z o.o.,Narcyz,Arciszewski,8494127807
2878,2878,,Edward,Wądołkowski,
2879,2879,Wincenty Weyde z o.o.,Wincenty,Weyde,8880821632
2880,2880,Jakub Jachieć z o.o.,Jakub,Jachieć,5779986863
2881,2881,Apolinary Senkowski z o.o.,Apolinary,Senkowski,8650186688
2882,2882,Ksawery Popiński z o.o.,Ksawery,Popiński,2078183030
2883,2883,,Henryk,Węda,
2884,2884,,Benedykt,Wiertelak,
2885,2885,Gustaw Opatowicz z o.o.,Gustaw,Opatowicz,9988566527
2886,2886,,Wiesław,Algajer,
2887,2887,Konstanty Olszewski z o.o.,Konstanty,Olszewski,9305572451
2888,2888,,Erazm,Sielewicz,
2889,2889,Mikołaj Biedermann z o.o.,Mikołaj,Biedermann,7701701968
2890,2890,,Wincenty,Fyda,
2891,2891,,Bazyli,Roszczynialski,
2892,2892,,Szymon,Mickiewicz,
2893,2893,,Tadeusz,Porwit,
2894,2894,Albert Machnicki z o.o.,Albert,Machnicki,8258761653
2895,2895,,Marek,Sitek,
